,order,captiontime,caption,command,speed,item,m1,lorr,boxnum,emojistella,emojiben,who,talk,fadebefore,fadewho,fadeframe,fadetime,xstella,ystella,xstellasay,ystellasay,xben,yben,xbensay,ybensay,xm1,ym1,xitem,yitem,xleft,yleft,xright,yright,time,autotime,musictip,music,musictime,musicwait
uu4023,6229,,,olposition,6,,,l,1,,,stella,冬天和夏天，如果选一个你喜欢哪个季节？,,,,,,,,,,,,landr,,,,,650,140,1260,140,,19,,,,
uu4024,6230,,,,6,,,r,2,,,ben,春天或者秋天吧，不冷也不热,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu4025,6231,,,,6,,,l,3,,,stella,不行，冬天或者夏天,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu4026,6232,,,,6,,,r,4,,,ben,那夏天,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu4027,6233,,,cleanolall,6,,,l,1,,,stella,好~,,,,,,,,,,,,landr,,,,,,,,,,2,,,,
uu4028,6234,,,,6,,,l,2,,,stella,我也是,,,,,,,,,,,,landr,,,,,,,,,,3,,,,
uu4029,6235,,,,6,,,l,3,,,stella,喜欢阳光,,,,,,,,,,,,landr,,,,,,,,,,4,,,,
uu4030,6236,,黑屏,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4031,6237,,,offposition,6,97,,,,,,bendown2,她问我你喜欢什么季节，我想这有什么所谓，我说夏天。,,,,,,,,,168,396,,,1025,94,,,,,,,,25,,,,
uu4032,6238,,,,6,98,,,,,,bendown2,因为暑假可以休息两个月，寒假只有一个月。,,,,,,,,,,,,,,,,,,,,,,20,,,,
uu4033,6239,,,,6,99,,,,,,bendown2,她说我也是，我想永远留住夏天。,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4034,6240,,,,6,100,,,,,,bendown2,我并不理解。,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4035,6241,,,,6,98,,,,,,bendown2,是，听雨声会让人心情平静，看雪景也很舒服，但也就那样，没那么夸张。,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4036,6242,,,,6,99,,,,,,bendown2,我觉得矫情的人才会被天气左右情绪。,,,,,,,,,,,,,,,,,,,,,,17,,,,
uu4037,6243,,,,6,100,,,,,,bendown2,现在我明白了，不是的，它的作用真的比我想得要重太多了。,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4038,6244,,,,6,98,,,,,,bendown2,晚上太难熬了，冬天太难熬了，阳光太重要了。,,,,,,,,,,,,,,,,,,,,,,21,,,,
uu4039,6245,,,,6,99,,,,,,bendown2,我明白你为什么那么喜欢阳光了，只有晒着太阳，才能稍微感觉到没那么痛苦。,,,,,,,,,,,,,,,,,,,,,,29,,,,
uu4040,6246,,,,6,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4041,6247,,,,6,,134,special,,,,,,,fadeoutandin,,130,,,,,,,,,,,,,,,,,,0,,,,
uu4042,6248,,,,6,,134,special,,,219,,gradual,,ben,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4043,6249,,,,6,,134,special,,,220,,gradual,,ben,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4044,6250,,,,6,,134,,,,220,bendown2,我经常屯着很多泡面。,,,,,,,,,,,,,,,,,,,,,,10,,,,
uu4045,6251,,,,6,,134,,,,220,bendown2,泡面很好。,,,,,,,,,,,,,,,,,,,,,,5,,,,
uu4046,6252,,,,6,,134,special,,,221,,gradual,,ben,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4047,6253,,,,6,,134,,,,221,bendown2,因为它不泡也可以吃。,,,,,,,,,,,,,,,,,,,,,,10,,,,
uu4048,6254,,,,6,,134,,,,221,bendown2,我不想烧水，更不想在挤调料包的时候把油弄到指头上。,,,,,,,,,,,,,,,,,,,,,,25,,,,
uu4049,6255,,,,6,,134,,,,221,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4050,6256,,,,6,,134,,,,221,bendown2,我不想吃东西。,,,,,,,,,,,,,,,,,,,,,,7,,,,
uu4051,6257,,,,6,,134,,,,221,bendown2,会饿，但不想吃东西。,,,,,,,,,,,,,,,,,,,,,,10,,,,
uu4052,6258,,,,6,,134,special,,,222,,gradual,,ben,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4053,6259,,,,6,,134,,,,222,bendown2,那种感觉难以形容，像是饿了很久，闻到香味，你会想吃，摆在你面前，你会吃。,,,,,,,,,,,,,,,,,,,,,,29,,,,
uu4054,6260,,,,6,,134,,,,222,bendown2,但让你自己做，甚至只是自己动手指点个外卖，你就不想了。,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4055,6261,,,,6,,135,special,,,222,,gradual,,m1,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4056,6262,,黑屏,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4057,6263,,,olposition,6,,,special,,146,119,,,,fadein,,130,93,77,,,1291,75,,,893,75,1291,75,650,125,1260,125,,0,,,,
uu4058,6264,,,,6,,,l,1,146,119,stella,你的梦想是什么,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu4059,6265,,,,6,,,r,2,147,123,ben,我想做策略游戏,,,,,,,,,,,,landr,,,,,,,,,,7,,,,
uu4060,6266,,,,6,,,r,3,147,123,ben,我硬盘里有一大堆想做的游戏,,,,,,,,,,,,landr,,,,,,,,,,13,,,,
uu4061,6267,,,,6,,,r,4,147,123,ben,还有很多想写的短篇,,,,,,,,,,,,landr,,,,,,,,,,9,,,,
uu4062,6268,,,cleanolall,6,,,r,1,147,123,ben,还有长篇,,,,,,,,,,,,landr,,,,,,,,,,4,,,,
uu4063,6269,,,,6,,,l,2,146,119,stella,都是创作呢,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu4064,6270,,,,6,,,r,3,146,120,ben,现在不是了,,,,,,,,,,,,landr,,,,,,,,,,5,,,,
uu4065,6271,,,,6,,,r,4,146,120,ben,现在还想每天都和你在一起,,,,,,,,,,,,landr,,,,,,,,,,12,,,,
uu4066,6272,,,,6,,,special,,146,223,,gradual,,ben,,130,,,,,,,,,,,,,,,,,,7,,,,
uu4067,6273,,,,6,153,117,special,,146,,,gradual,,m1,,130,93,77,,,,,,,,,,,,,,,,7,,,,
uu4068,6274,,可以让benz order到最上边,,6,,117,special,,146,,,fadeout,,stella,,200,,,,,,,,,,,,,,,,,,7,,,,
uu4069,6275,,黑屏,cleanolall,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
universes,6276,,,offposition,6,102,,special,,,,,,,fadein,,100,,,400,700,,,1500,222,633,171,,,,,,,,0,,,,
uu4071,6277,,,,6,102,,19,,,,stella,你不是说平行世界行不通吗？,,,,,,,,,,,,,,,,,,,,,,13,,,,
uu4072,6278,,,,6,102,,20,,,,ben,时光机,,,,,,,,,,,,,,,,,,,,,,3,,,,
uu4073,6279,,,,6,102,,19,,,,stella,时光机不是更不可能了吗？,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu4074,6280,,,,6,102,,20,,,,ben,那你想让我干什么,,,,,,,,,,,,,,,,,,,,,,8,,,,
uu4075,6281,,,,6,102,,19,,,,stella,振作起来，做你 该做的,,,,,,,,,word,,,,,,,,,,,,,11,,,,
uu4076,6282,,,,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4077,6283,,,,6,102,,20,,,,ben,我该做什么,,,,,,,,,,,,,,,,,,,,,,5,,,,
uu4078,6284,,,,6,102,,19,,,,stella,你可以把这些写下来,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4079,6285,,,,6,102,,20,,,,ben,有什么意义吗？,,,,,,,,,,,,,,,,,,,,,,7,,,,
uu4080,6286,,,,6,102,,20,,,,ben,她能回来吗？,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4081,6287,,,,6,102,,19,,,,stella,你可以帮助别人不要再犯你的错,,,,,,,,,,,,,,,,,,,,,,14,,,,
uu4082,6288,,,,6,102,,20,,,,ben,她能回来吗？,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4083,6289,,,,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4084,6290,,,,6,102,,19,,,,stella,你想让她回来,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4085,6291,,,,6,102,,19,,,,stella,行,,,,,,,,,,,,,,,,,,,,,,1,,,,
uu4086,6292,,,,6,102,,19,,,,stella,可时光机现实吗？,,,,,,,,,,,,,,,,,,,,,,8,,,,
uu4087,6293,,,,6,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4088,6294,,,,6,102,,20,,,,ben,……,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4089,6295,,,,6,102,,20,,,,ben,假如说,,,,,,,,,,,,,,,,,,,,,,3,,,,
uu4090,6296,,,offposition,6,,136,special,,,,,,,fadeoutandin,,100,,,400,700,,,1500,222,598,171,,,,,,,,0,,,,
uu4091,6297,,,,6,,136,20,,,,ben,假如说你是一个古代人，你觉得去月亮上这件事有没有可能？,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4092,6298,,,,6,,136,20,,,,ben,你问遍那个时候所有有知识的人他们肯定都跟你说不可能,,,,,,,,,,,,,,,,,,,,,,25,,,,
uu4093,6299,,,,6,,136,19,,,,stella,你想说<class='bold'>时光机以我们现在科技水平看不可能，但科技发展以后说不定就可能了</class>,,,,,,,,,,,,,,,,,,,,,,22,,,,
uu4094,6300,,,,6,,136,20,,,,ben,嗯,,,,,,,,,,,,,,,,,,,,,,1,,,,
uu4095,6301,,,,6,,136,20,,,,ben,那时候的知识精英肯定也是用各种当时的科学眼界解释为什么不可能,,,,,,,,,,,,,,,,,,,,,,30,,,,
uu4096,6302,,,,6,,136,19,,,,stella,但是,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4097,6303,,,,6,,137,20,,,,ben,不是说人类现在有互联网，能去外星，能扔核弹弄死自己就很厉害了,,,,,,,,,,,,,,,,,,,,,,30,,,,
uu4098,6304,,,,6,,137,20,,,,ben,现在人类没搞懂的事比搞懂了的事多多了吧？,,,,,,,,,,,,,,,,,,,,,,20,,,,
uu4099,6305,,,,6,,137,20,,,,ben,意识呢？大脑呢？宇宙呢？,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu4100,6306,,,,6,,137,20,,,,ben,为什么一个大爆炸宇宙就诞生了，生命体就出现了，就用随机解释吗？,,,,,,,,,,,,,,,,,,,,,,31,,,,
uu4101,6307,,,,6,,137,20,,,,ben,为什么一堆无意识的粒子聚在一起就变成了一个有意识的我？,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4102,6308,,,,6,,137,20,,,,ben,我们现在真的比古代人强很多吗？,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4103,6309,,,,6,,137,20,,,,ben,就算真的强很多，那假如古代人的知识是1，我们是10000,,,,,,,,,,,,,,,,,,,,,,28,,,,
uu4104,6310,,,,6,,137,20,,,,ben,但在无尽的宇宙面前，在无穷大面前，1和10000有很大区别吗？,,,,,,,,,,,,,,,,,,,,,,31,,,,
uu4105,6311,,,,6,,137,19,,,,stella,……,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4106,6312,,,,6,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4107,6313,,,,6,,137,19,,,,stella,就算是,,,,,,,,,,,,,,,,,,,,,,3,,,,
uu4108,6314,,,,6,,137,19,,,,stella,那想看到时光机也得几千年几万年吧,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4109,6315,,,,6,,137,20,,,,ben,可能用不了那么久,,,,,,,,,,,,,,,,,,,,,,8,,,,
uu4110,6316,,,,6,,137,20,,,,ben,科学的发展是指数增长的，如果继续保持，说不定我就能看到,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4111,6317,,,,6,,137,20,,,,ben,没有亲眼见到之前你相信现在的AI能这么厉害吗？,,,,,,,,,,,,,,,,,,,,,,23,,,,
uu41111,6318,,,,6,,137,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu41112,6319,,,,6,,137,19,,,,stella,你是在说服我，还是在说服你自己？,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4112,6320,,黑屏,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4113,6321,,,offposition,10,,,20,,,225,ben,我知道,,,,,,,333,733,704,72,1456,222,,,,,,,,,,6,,,,
uu4114,6322,,,,8,,,20,,,225,ben,我知道我说的连理论可能都算不上,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4115,6323,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4116,6324,,,,7,,,20,,,225,ben,怎么可能不知道,,,,,,,,,,,,,,,,,,,,,,7,,,,
uu4117,6325,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4118,6326,,,,6,,,20,,,225,ben,可我还能干什么呢？,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4119,6327,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4120,6328,,,,6,,,20,,,227,ben,我和你说造时光机去找你的时候，我没在开玩笑,,,,,,,,,,,,,,,,,,,,,,21,,,,
uu4121,6329,,,,,,,,,,226,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4122,6330,,,,6,,,19,,,226,stella,如果你觉得这是你人生的意义我没什么意见,,,,,,,,,,,,,,,,,,,,,,19,,,,
uu4123,6331,,,,6,,,19,,,226,stella,但我问个问题,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4124,6332,,,,6,,,19,,,226,stella,钱,,,,,,,,,,,,,,,,,,,,,,1,,,,
uu4125,6333,,,,6,,,19,,,226,stella,钱怎么办,,,,,,,,,,,,,,,,,,,,,,4,,,,
uu4126,6334,,,,6,,,19,,,226,stella,你存款够用很久吗？,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4127,6335,,,,6,,,19,,,226,stella,当学生的时候能 朝父母伸手，现在 还能吗？,,,,,,,,,word,,,,,,,,,,,,,21,,,,
uu4128,6336,,,,6,,,19,,,226,stella,如果他们也病了呢？,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4129,6337,,,,6,,,19,,,226,stella,这种痛苦你再经历一次吗？,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu4130,6338,,,,6,,,special,,,227,,gradual,,ben,,40,,,,,,,,,,,,,,,,,,7,,,,
depmoney,6339,,,offposition,6,38,53,special,,,,,,,fadein,,200,,,333,733,,,,,591,182,,,,,,,,0,,,,
uu4132,6340,,,,6,38,53,19,,,,stella,她的病不能说和钱没关系,,,,,,,,,,,,,,,,,,,,,,11,,,,
uu4133,6341,,,,6,38,53,19,,,,stella,抑郁症也是很烧 钱的病,,,,,,,,,word,,,,,,,,,,,,,11,,,,
uu4134,6342,,,,6,38,53,19,,,,stella,看病吃药已经不少了,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4135,6343,,,,6,38,53,19,,,,stella,更重要的是，你得二选一,,,,,,,,,,,,,,,,,,,,,,11,,,,
uu4136,6344,,,,6,38,53,19,,,,stella,要么工作赚钱治病，要么休养没钱治病,,,,,,,,,,,,,,,,,,,,,,17,,,,
uu4137,6345,,,,6,38,53,19,,,,stella,这简直就是笑话，你上过班你知道的,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4138,6346,,,,6,38,53,19,,,,stella,在那种环境挨一天之后是什么感觉,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4139,6347,,,,6,38,53,19,,,,stella,没病都要弄出病来，要病人怎么好转？,,,,,,,,,,,,,,,,,,,,,,17,,,,
uu4140,6348,,,,6,38,53,19,,,,stella,还说最好不要让患者独处，要有人陪,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4141,6349,,,,6,38,53,19,,,,stella,当然是对的，但是患者不工作，陪伴的人也不工作，吃什么？,,,,,,,,,,,,,,,,,,,,,,27,,,,
uu4142,6350,,,,6,38,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4143,6351,,,,6,38,53,19,,,,stella,<class='bold'>抑郁症是有钱了 生活好了矫情了 才会得的病</class>,,,,,,,,,word,,,,,,,,,,,,,19,,,,
uu4144,6352,,,,6,38,53,19,,,,stella,是，太是了，你要是没钱，你甚至都没机会意识到你得了病,,,,,,,,,,,,,,,,,,,,,,26,,,,
uu4145,6353,,,,6,38,53,19,,,,stella,哪一天坚持不住倒在哪里，到死都只觉得是自己不够坚强,,,,,,,,,,,,,,,,,,,,,,25,,,,
uu4146,6354,,,,6,38,53,19,,,,stella,就算对穷人和富人来说得抑郁症的几率是平等的,,,,,,,,,,,,,,,,,,,,,,21,,,,
uu41461,6355,,,,6,38,53,19,,,,stella,治愈的几率也是天差地别的,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu4147,6356,,,,6,38,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4148,6357,,,,6,38,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4149,6358,,黑屏,offposition,6,,,,,,,,,,,,,,,333,733,704,72,1456,222,,,,,,,,,,0,,,,
uu4150,6359,,,,6,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4151,6360,,,,6,,,19,,,228,stella,你怎么了,,,,,,,,,,,,,,,,,,,,,,4,,,,
uu4152,6361,,,,6,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4153,6362,,,,6,,,20,,,228,ben,……,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4154,6363,,,,6,,,20,,,228,ben,你说的那些我都 做得到,,,,,,,,,word,,,,,,,,,,,,,11,,,,
uu4155,6364,,,,6,,,20,,,228,ben,没有人比我更合适了,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4156,6365,,,,6,,,20,,,228,ben,我在家工作，我可以一边陪她一边工作,,,,,,,,,,,,,,,,,,,,,,17,,,,
uu4157,6366,,,,6,,,20,,,228,ben,这对别人难，对我根本不是问题,,,,,,,,,,,,,,,,,,,,,,14,,,,
uu4158,6367,,,,6,,,20,,,228,ben,钱也够用的,,,,,,,,,,,,,,,,,,,,,,5,,,,
uu4159,6368,,,,6,,,20,,,228,ben,我不怎么花钱 她也是,,,,,,,,,word,,,,,,,,,,,,,10,,,,
uu4160,6369,,,,6,,,20,,,228,ben,我可以再努力一点,,,,,,,,,,,,,,,,,,,,,,8,,,,
uu4161,6370,,,,6,,,20,,,229,ben,只要不在乎面子，去混脸熟，去舔人家，肯定能多赚点,,,,,,,,,,,,,,,,,,,,,,24,,,,
uu4162,6371,,,,6,,,20,,,229,ben,还可以直播，直播磕头，录祝福视频,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4163,6372,,,,6,,,20,,,229,ben,我这样的人跪下的反差感应该能赚点的,,,,,,,,,,,,,,,,,,,,,,17,,,,
uu4164,6373,,,,6,,,,,,229,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4165,6374,,,offposition,6,94,,special,,236,,,,,fadein,,200,757,122,411,684,,,1500,288,,,,,,,,,,0,,,,
uu4166,6375,,,,6,94,,20,,236,,ben,真的可以的,,,,,,,,,,,,,,,,,,,,,,5,,,,
uu4167,6376,,,,6,94,,20,,236,,ben,她很节俭的,,,,,,,,,,,,,,,,,,,,,,5,,,,
uu4168,6377,,,,6,94,,20,,236,,ben,她没告诉她爸妈自己租房住,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu41681,6378,,,,6,94,,20,,236,,ben,她的生活费刚刚够房租，其他都要靠她打工攒的钱,,,,,,,,,,,,,,,,,,,,,,22,,,,
uu4169,6379,,,,6,94,,20,,236,,ben,我问过她我可以帮她付吗，她不愿意,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4170,6380,,,,6,94,,20,,236,,ben,有一天心情好的时 候才答应收点钱给 我帮忙,,,,,,,,,word,,,,,,,,,,,,,21,,,,
uu4171,6381,,,,6,94,,20,,236,,ben,我尽量多找点事多付点钱,,,,,,,,,,,,,,,,,,,,,,11,,,,
uu4172,6382,,,,6,94,,20,,236,,ben,我后来不怎么送她礼物了，大多数时候是点外卖,,,,,,,,,,,,,,,,,,,,,,21,,,,
uu41721,6383,,,,6,94,,20,,236,,ben,或者找节日的借口直接发红包,,,,,,,,,,,,,,,,,,,,,,13,,,,
uu4173,6384,,,,6,94,,20,,236,,ben,我不追着她送，她就不会开口要,,,,,,,,,,,,,,,,,,,,,,14,,,,
uu4174,6385,,,,6,94,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4175,6386,,,,6,94,,20,,236,,ben,我其实早就意识到她有钱的问题了,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4176,6387,,,,,94,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4177,6388,,,,7,94,,20,,236,,ben,后来,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4178,6389,,,,,94,,,,236,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4179,6390,,,,7,94,,20,,236,,ben,后来,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4180,6391,,,,7,94,,20,,238,,ben,她那份工作，她做一个多月就辞职了,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4181,6392,,,,7,94,,20,,238,,ben,如果她家人也断了生活费，她的性格，她不可能向家人伸手,,,,,,,,,,,,,,,,,,,,,,26,,,,
uu4182,6393,,,,7,94,,20,,238,,ben,她要靠那点钱撑半年,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4183,6394,,,,6,94,,20,,238,,ben,<class='bold'>尽量避免让患者独处</class> 可我不闻不问让她一 个人过了半年,,,,,,,,,word,,,,,,,,,,,,,24,,,,
uu4184,6395,,,,7,94,,20,,238,,ben,半年，她生着病，没有存款，没有收入，她要怎么过,,,,,,,,,,,,,,,,,,,,,,23,,,,
uu4185,6396,,,,,94,,,,238,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4186,6397,,,,7,94,,20,,238,,ben,我不是没想过,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4187,6398,,,,7,94,,20,,238,,ben,我想到过很多次这个问题，那段时间,,,,,,,,,,,,,,,,,,,,,,16,,,,
uu4188,6399,,,,7,94,,20,,238,,ben,可每次我又带着报复心想，那关我什么事,,,,,,,,,,,,,,,,,,,,,,18,,,,
uu41881,6400,,,,7,94,,20,,238,,ben,人家有那么多朋友 人家有的是人依靠 人家早就不在乎你了,,,,,,,,,word,,,,,,,,,,,,,27,,,,
uu4189,6401,,,,,94,,,,237,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4190,6402,,,,6,94,,20,,237,,ben,她清楚的，这个时候只要骗我一句她就能解决这些问题,,,,,,,,,,,,,,,,,,,,,,24,,,,
uu4191,6403,,,,6,94,,20,,237,,ben,我有拯救者情节，就是她告诉我的,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4192,6404,,,,6,94,,20,,237,,ben,可她没有,,,,,,,,,,,,,,,,,,,,,,4,,,,
uu4193,6405,,,,,94,,special,,239,,,gradual,,stella,,150,,,,,,,,,,,,,,,,,,7,,,,
uu4194,6406,,黑屏,offposition,,,,,,,,,,,,,,,,333,733,704,72,1456,222,516,292,,,,,,,,0,,,,
uu4195,6407,,,,7,,,20,,,230,ben,那段时间,,,,,,,,,,,,,,,,,,,,,,4,,,,
uu4196,6408,,,,7,,,20,,,230,ben,那段时间……,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4197,6409,,,,7,,,20,,,230,ben,最后那半年，我没有一天不在想她,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4198,6410,,,,7,,,20,,,230,ben,没有一天，没有一天不是靠强忍着才能不找她,,,,,,,,,,,,,,,,,,,,,,20,,,,
uu4199,6411,,,,,,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4200,6412,,,,,,138,special,,,,,,,fadeoutandin,,70,,,,,,,,,,,,,,,,,,0,,,,
uu4201,6413,,,,7,,138,20,,,,ben,她生命最后的时间，最宝贵的时间,,,,,,,,,,,,,,,,,,,,,,15,,,,
uu4202,6414,,,,7,,138,20,,,,ben,我本来可以用这段时间和她在一起，了解她，支持她,,,,,,,,,,,,,,,,,,,,,,23,,,,
uu4203,6415,,,,7,,138,20,,,,ben,我也想，想和她在 一起,,,,,,,,,word,,,,,,,,,,,,,11,,,,
uu4204,6416,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4205,6417,,,,6,,140,20,,,,ben,可我用来赌气,,,,,,,,,,,,,,,,,,,,,,6,,,,
uu4206,6418,,,,6,,140,20,,,,ben,我有她做梦都想要的意志力，可我用来和她赌气,,,,,,,,,,,,,,,,,,,,,,21,,,,
uu4207,6419,,,,6,,140,20,,,,ben,她在面对死亡，我 在纠结她不喜欢我 了赌气,,,,,,,,,word,,,,,,,,,,,,,21,,,,
uu4208,6420,,,,6,,140,20,,,,ben,世界上没有比我更蠢的人了,,,,,,,,,,,,,,,,,,,,,,12,,,,
uu4209,6421,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4210,6422,,,,,,142,special,,,,,gradual,,m1,,230,,,,,,,,,,,,,,,,,,7,,,,
uu4211,6423,,,,,103,,,,,,,,,fadeoutandin,,400,,,,,,,,,,,,,,,,,,0,,,,
uu4212,6424,,,,,103,,special,,,,,,,fadeout,,400,,,,,,,,,,,,,,,,,,0,,,,
uu4213,6425,,,offposition,6,,,20,,,,stella,那几天我抑郁发作,,,,,757,117,411,684,,,1500,288,,,,,,,,,,8,,,,
uu4214,6426,,,,6,,,20,,,,stella,每天都想要是你来找我就好了,,,,,,,,,,,,,,,,,,,,,,13,,,,
uu4215,6427,,,,6,94,,special,,229,,,,,fadein,,200,,,,,,,,,,,,,,,,,,0,,,,
uu4216,6428,,,,6,94,,20,,228,,stella,要是你来找我就好了,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4217,6429,,,,6,94,,,,229,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
uu4218,6430,,,,6,,,20,,,,stella,要是你来找我就好了,,,,,,,,,,,,,,,,,,,,,,9,,,,
uu4219,6431,,黑屏,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,
mom,6432,400,*手机震动声,offposition,6,,,special,,,,,mom,,,,,,,1500,700,,,380,222,634,115,,,,,,,,3,,,,
uu4221,6433,,,,6,,143,special,,,,,,,fadein,,160,,,,,,,,,,,,,,,,,,0,,,,
uu4222,6434,600,*手机震动声停止,,6,,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,out,vibrate,,
uu4223,6435,,,,6,,144,13,,,,ben,妈…,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4224,6436,,,,6,,144,16,,,,stella,#$%^&*^%$#%,,,,,,,,,,,,,,,,,,,,,,11,,,,
uu4225,6437,,,,6,,144,13,,,,ben,嗯…,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4226,6438,,,,6,,144,16,,,,stella,%$%#$^&^*%^$%,,,,,,,,,,,,,,,,,,,,,,13,,,,
uu4227,6439,,,,6,,144,13,,,,ben,嗯……,,,,,,,,,,,,,,,,,,,,,,3,,,,
uu4228,6440,,,,6,,144,16,,,,stella,&%#$%&^*$#,,,,,,,,,,,,,,,,,,,,,,10,,,,
uu4229,6441,,,,6,,144,13,,,,ben,嗯…,,,,,,,,,,,,,,,,,,,,,,2,,,,
uu4230,6442,,,,6,,144,20,,,,stella,还是看看去找个工作吧，天天蹲在家里别抑郁了,,,,,,,,,,,,,,,,,,,,,,21,,,,
